,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
ABF2_46_109,2749,1492,3048,2427,1882,1497,2403,2276,1642,2439,1462,1482
ABF2_118_181,4153,3745,5196,4418,4839,5664,3675,4433,4185,6236,5405,6589
ABF2_48_111,4471,3582,5221,4187,2828,3250,3716,3857,2417,4086,2340,2294
ABF2_117_180,3928,3114,4204,3967,2788,3386,4634,3828,4010,4329,3016,3828
ACA1_381_444,994,662,1467,795,832,1342,1106,437,812,986,618,1534
ACA1_383_446,997,941,872,808,1033,1321,882,1424,939,1530,495,916
ACA1_382_445,801,240,505,477,256,589,468,266,326,593,310,332
ACE2_601_664,8892,6646,9588,9010,7839,8557,8301,8287,6326,10490,6860,8587
ADR1_100_163,4197,4971,4801,4578,3406,2715,4471,5588,3475,5163,3111,2980
AFT2_42_105,5533,4756,6549,6527,7515,9304,5655,5966,4123,7055,6500,8609
AFT2_85_148,10309,8450,10875,9456,11921,15374,8736,8678,8709,10838,10520,12580
ARG80_79_142,5488,4052,4723,3550,5340,6004,4448,4823,4008,6091,4136,4446
ARG80_76_139,10880,7694,8246,6789,9746,10911,9307,8957,6457,6547,7569,9945
ARG80_88_151,4887,4097,4639,3423,5667,6335,4092,5522,3290,4085,4155,5619
ARR1_223_286,8851,7771,9840,7248,10182,12219,7766,7848,6024,9106,7860,11303
ARR1_15_78,4773,3590,5230,4086,5620,5422,2951,2482,2279,4973,3342,4060
ASG1_7_70,5570,3978,2048,1670,1442,1682,4489,5124,797,2050,1171,1341
ASH1_488_551,5392,3191,5484,3835,5276,4667,4578,4571,3812,6395,4167,5390
AZF1_572_635,10097,9036,9112,7105,4553,5884,9124,7629,6197,7693,3850,4316
AZF1_600_663,3332,3085,3769,3486,4309,4481,3223,3777,1907,3705,3880,4272
AZF1_628_691,5915,4068,4872,4195,3853,4395,5131,4105,4454,5171,2857,3212
AZF1_658_721,2229,1826,1871,1296,1742,1915,1463,1345,1015,1908,903,1354
AZF1_598_661,4518,2797,4237,3867,4411,5057,3057,3564,2962,4053,3508,4370
AZF1_638_701,3054,2681,3472,2754,3327,3063,3008,2618,3228,4536,2652,1977
