,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
Msn2_1_64,13210,21225,20595,28191,15535,13810,22946,19516,18823,19738,10670,7454
Msn2_6_69,4142,7169,4693,6763,4235,4572,7459,6094,4067,5205,4109,2596
Msn2_11_74,5162,9768,7444,10778,6932,7063,9562,7702,6244,6810,5555,4588
Msn2_16_79,8001,13426,9946,13500,10091,7601,13129,11062,9093,8058,7529,5319
Msn2_21_84,7747,13099,23722,33767,28929,27338,16193,13976,23117,25674,18607,17541
Msn2_26_89,8100,15084,22538,31384,21309,19041,18281,16126,22732,25136,13506,12835
Msn2_31_94,5393,9036,11215,17683,16591,14150,10093,7429,13682,13963,11879,11622
Msn2_36_99,8315,9568,14841,20401,23676,19474,11625,10286,18691,16896,24730,15594
Msn2_41_104,17000,25341,22367,33214,18133,15601,25549,19394,22555,23649,12749,9624
Msn2_46_109,13925,15194,19064,28959,31837,24345,14904,13188,24277,24538,29069,19312
Msn2_51_114,8572,9988,14358,19069,21011,15815,10483,9333,16637,15542,20505,11828
Msn2_56_119,19057,23669,21681,30630,18856,14142,23883,19072,24546,22989,13880,8360
Msn2_61_124,20893,22363,23959,32866,25919,17708,19119,15107,28443,27685,22829,13103
Msn2_66_129,12915,12500,14503,20822,23384,16710,9686,8023,18498,16413,26690,14939
Msn2_71_134,37033,37071,27162,42853,23244,17561,31219,26413,29797,28358,18662,10574
Msn2_76_139,18954,20699,24176,33579,29858,22514,18214,15446,29967,27460,29055,16560
Msn2_81_144,17107,20038,20358,30760,20364,15529,17883,14875,23987,25805,17806,11015
Msn2_86_149,18710,21188,18760,28916,14267,11749,19582,16460,21099,19187,12384,7152
Msn2_91_154,10329,13581,15283,23035,20813,16798,12248,9337,16669,19774,20290,12481
Msn2_96_159,8336,11680,14310,18933,14488,11682,11710,9156,14924,15731,13659,8513
Msn2_101_164,7131,10745,16079,20957,20408,17787,13316,11182,19489,18994,18615,12824
Msn2_106_169,7118,11323,13281,18443,12158,10991,12414,9695,14103,14381,9260,6646
Msn2_111_174,20422,25242,24873,38438,26341,19668,23931,20481,30250,28216,20576,13735
Msn2_116_179,24855,23602,24178,36844,32397,22164,19410,15777,30498,30206,30376,16330
Msn2_121_184,20485,22477,13733,21319,15239,9955,19274,15784,14849,16651,10968,7563
Msn2_126_189,6348,7558,3357,6276,4309,3065,6197,5314,3821,3420,2617,2281
Msn2_131_194,12983,15260,6520,9009,5824,4830,11402,9853,6201,6477,6217,3597
Msn2_136_199,17454,18449,6519,10997,7015,4914,14683,11797,8016,7492,9672,5248
Msn2_141_204,15870,15858,5420,9112,8499,6568,12647,10438,6642,6230,7613,5129
Msn2_146_209,30720,34851,14673,24129,12235,9043,29915,24196,14510,15044,9169,7156
Msn2_151_214,14182,16991,22636,30810,33273,27676,16266,13773,25921,26274,34105,20788
Msn2_156_219,12131,15754,19023,28619,30319,21549,13767,11331,24073,24094,25865,16326
Msn2_161_224,16272,24657,18841,28875,13246,11232,23925,19145,17280,19445,11832,6239
Msn2_166_229,21410,23394,21237,29227,16765,15056,22499,18472,21027,21385,14980,9324
Msn2_171_234,10978,13566,16201,24162,20224,15390,13655,10316,19546,20086,16596,11562
Msn2_176_239,11741,15412,19934,28515,25577,18548,15416,13108,22327,24131,21822,12955
Msn2_181_244,12593,14609,18946,30285,27824,21785,15745,11535,25652,24957,25341,16557
Msn2_186_249,14676,15955,19575,28882,19826,15211,17512,13735,23592,20775,20144,12455
Msn2_191_254,18363,21487,29267,41325,35490,28122,21057,17252,33359,31343,32332,20674
Msn2_196_259,14836,19843,19958,30479,23843,17852,17875,14112,23238,25617,20823,13599
Msn2_201_264,15391,19583,23158,33524,20395,18254,20252,16868,26106,27095,17815,13531
Msn2_206_269,14301,19036,8738,13551,5968,4449,17033,15313,9559,8906,4020,2516
Msn2_211_274,12981,18943,8584,13833,5110,4722,15398,13028,8482,9221,3882,3235
Msn2_216_279,11755,18550,10878,16207,7145,6643,17493,15544,9276,10570,5026,3311
Msn2_221_284,9601,15915,8338,10757,4678,4593,14341,12361,7813,7488,4013,2989
Msn2_226_289,10128,16157,8861,12109,6103,4947,14894,12462,7627,7989,4606,3611
Msn2_231_294,12698,18708,14050,17797,10832,9533,17948,14372,12093,12028,5842,5793
Msn2_236_299,11696,16353,11577,15984,10074,7932,14512,11699,11719,11407,7971,6712
Msn2_241_304,13881,20949,13753,20910,11917,9280,18088,14960,14997,15388,10259,6518
Msn2_246_309,20101,29136,33722,45346,29350,24896,28751,24227,33849,31720,22518,15323
Msn2_251_314,27760,35799,32290,46874,28951,22301,31059,26884,34546,32630,23979,15046
Msn2_256_319,20972,24890,21503,31307,18841,14918,21004,17576,20630,20304,15366,10118
Msn2_261_324,9464,13697,18999,24689,27829,21381,13200,11655,22812,20146,27925,19727
Msn2_266_329,15022,17061,20517,31893,29428,23604,15507,12570,25363,23925,24390,17480
Msn2_271_334,11982,14655,19576,26914,27612,22838,14418,12011,23349,21491,26015,15652
Msn2_276_339,9900,11800,13813,20157,22783,17799,10432,9443,17882,16092,24103,14979
Msn2_281_344,16853,20093,9334,14489,11537,7743,15331,12702,10852,9862,10526,5152
Msn2_286_349,9989,12156,6697,9275,7142,4782,9370,8366,6955,8458,7096,4871
Msn2_291_354,6205,7897,4408,6179,6145,4542,5750,5063,5008,5052,4838,3766
Msn2_296_359,13711,19825,13723,20376,9860,8290,18432,15721,12840,13040,7903,4908
Msn2_301_364,6134,8514,10755,14420,12513,7346,8580,6635,12119,11586,9016,6313
Msn2_306_369,8103,12489,9258,13809,5547,6525,11624,8821,9458,9517,4328,3002
Msn2_311_374,7393,11385,16214,21665,13433,11505,13136,9826,16414,16605,9413,7930
Msn2_316_379,4183,7786,4365,5484,3007,2908,6681,5466,3894,3821,2124,1489
Msn2_321_384,2786,5156,2680,4210,2754,2350,5150,4616,2630,2495,1931,1319
Msn2_326_389,8428,10320,10544,14519,9172,8368,8689,8484,11019,11191,8419,5393
Msn2_331_394,4163,4261,4142,6862,3621,3155,3771,3063,5088,5368,3803,2562
Msn2_336_399,9885,10567,12451,15960,15106,9386,10662,9074,16585,14720,13187,7783
Msn2_341_404,5049,6306,2632,3506,4299,2816,4790,3882,2921,3070,4056,1696
Msn2_346_409,5288,6806,7365,10895,10113,7712,5637,4385,10430,8563,9841,5585
Msn2_351_414,4285,4531,5609,8452,8806,5604,4452,3256,6683,6517,6893,4118
Msn2_356_419,3637,3917,5693,7657,7324,5914,4402,3846,6146,5730,7168,3724
Msn2_361_424,3655,4822,6533,8746,9032,7014,4634,3614,7920,6761,9581,6589
Msn2_366_429,9968,13698,9421,14154,8321,7525,11738,10466,11151,11434,6460,5572
Msn2_371_434,3572,5667,2784,4992,3783,3316,4951,3928,3990,3511,4167,2969
Msn2_376_439,8284,7966,4021,6218,6179,4079,5883,4988,4836,6405,8266,3921
Msn2_381_444,30009,26500,22198,33834,25360,15599,21251,17475,28187,26888,26106,13918
Msn2_386_449,14968,14292,13616,19995,15178,11789,12484,11086,18855,17350,19988,8012
Msn2_391_454,21716,19516,11958,19984,12558,9163,16642,13080,17250,14925,16849,7181
Msn2_396_459,26995,26777,20077,28894,17283,12579,24507,20361,21451,21758,15906,8051
Msn2_401_464,18855,19716,23185,33408,28942,22255,17267,14070,28453,26117,31793,17051
Msn2_406_469,8159,9146,3972,5676,4870,3252,5967,5203,4709,4364,5343,2583
Msn2_411_474,10502,11128,5230,8125,5914,4833,8001,6881,6296,6261,5643,4041
Msn2_416_479,14362,15140,6678,10411,6880,4616,11503,10143,7588,7082,8362,3721
Msn2_421_484,13766,15071,5711,8443,5969,4807,11064,8567,6390,6724,8600,3425
Msn2_426_489,17048,19975,13081,19070,10857,8933,19147,16971,14590,13290,10684,6127
Msn2_431_494,11209,10788,6008,8561,7572,6322,8460,7368,6287,7142,7533,5001
Msn2_436_499,7533,7816,4595,6599,6345,4954,6289,5538,5935,5625,7153,4863
Msn2_441_504,28574,30506,32212,46066,33016,25638,28538,23788,34947,34621,28299,15743
Msn2_446_509,13567,13650,17537,24153,26600,20670,12938,11138,21590,19336,26013,15077
Msn2_451_514,22797,24074,27257,36545,32157,21650,22386,17957,34459,30461,29494,17676
Msn2_456_519,14635,13254,16681,22986,26900,19443,12987,10276,19745,21708,29616,15206
Msn2_461_524,10316,12453,13908,20648,18856,12184,10573,8232,18090,17436,18577,9319
Msn2_466_529,14416,14578,16890,23485,26992,20226,12393,11137,22848,19676,28311,13509
Msn2_471_534,15803,16109,7751,12706,12273,7221,11642,10338,9120,9528,11619,6719
Msn2_476_539,26822,29596,31432,43825,30918,22691,26222,22216,33950,30974,28325,16199
Msn2_481_544,17961,19865,23556,35582,46933,34339,18334,15087,31833,30961,55877,28453
Msn2_486_549,32013,32747,21074,33228,21401,15245,26847,21627,23583,21692,15957,9395
Msn2_491_554,39905,38680,46485,72485,78268,57152,30717,27512,62248,57881,81151,41742
Msn2_496_559,16667,14880,16311,21316,29267,19303,11569,11066,20240,19974,36891,19231
Msn2_501_564,38038,35215,46279,67404,88004,59897,32044,24801,61487,57710,94659,46468
Msn2_506_569,21241,21947,27405,42488,49508,34968,20371,15448,38449,36120,58374,29047
Msn2_511_574,26679,30287,28719,41306,34216,22077,24331,20036,36021,33677,32333,16972
Msn2_516_579,25611,28291,33694,50748,59552,39799,24838,19383,45863,41741,64808,34963
Msn2_521_584,23513,27245,33448,47333,63726,43272,24586,19703,44029,41375,61545,36829
