,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
Cyc8_1_64,14246,16758,11948,14427,12305,7884,21344,23363,8745,7946,8730,4555
Cyc8_6_69,4437,3867,2198,2380,3886,1736,6293,4157,1926,1096,4847,1373
Cyc8_11_74,17644,16946,19784,20177,19758,15469,29768,43158,19230,14340,22857,16188
Cyc8_16_79,7968,8126,5404,6446,7818,6435,16161,26718,6482,7095,9560,6069
Cyc8_21_84,10714,11763,8050,8538,7702,4591,25238,32359,6915,6327,6463,3550
Cyc8_26_89,17626,17660,20955,19468,39257,24951,32112,46291,13915,20006,35877,20163
Cyc8_31_94,5593,5161,5018,3785,6511,3982,13109,15401,6508,5510,7502,5544
Cyc8_36_99,4792,5821,6900,6090,15330,7230,9105,11725,2228,4315,5583,4379
Cyc8_41_104,12520,12847,12276,10369,27027,17340,14948,21072,7396,9103,18376,11240
Cyc8_46_109,5876,3878,4523,5405,7423,6380,12980,13642,4762,5772,9507,6765
Cyc8_51_114,8743,9086,8024,7171,12641,8689,11804,16233,6924,7039,16734,7190
Cyc8_56_119,5655,4301,5209,3706,6593,6021,9467,12343,3800,4616,6722,2875
Cyc8_61_124,2283,1395,2965,1236,2545,2396,3431,4498,2021,2151,4595,1575
Cyc8_66_129,10697,9646,6544,7476,14150,9111,17289,21880,9858,5581,15096,7726
Cyc8_71_134,18692,17513,13763,12674,22894,15971,28241,42088,12221,10694,17166,12424
Cyc8_76_139,6392,7859,8026,7089,14022,9384,8246,12855,5082,3599,8408,6908
Cyc8_81_144,15373,17055,13431,9317,21256,16605,18216,26461,7535,12275,19962,10169
Cyc8_86_149,15364,17189,10403,8278,19261,14613,26298,32844,12023,9219,23309,13758
Cyc8_91_154,13356,17370,12215,11922,22207,15562,24136,36659,9248,11899,24369,14380
Cyc8_96_159,7677,8643,7241,6494,11979,9474,13713,19796,6888,7798,11947,6651
Cyc8_101_164,5186,7818,4236,4624,9236,7194,11175,15994,5476,7412,10293,4877
Cyc8_106_169,6482,4485,5219,3019,8614,6078,9097,14749,4481,3788,8902,5871
Cyc8_111_174,8129,7604,6907,4404,9098,7108,12541,18721,2796,3594,7750,3712
Cyc8_116_179,9163,9415,8697,6781,11374,7904,19023,25701,9270,8995,13924,11391
Cyc8_121_184,21183,18970,13913,17692,25417,20015,29076,42682,10560,16860,26697,13671
Cyc8_126_189,10265,11709,8975,7371,16991,10060,20661,23029,9538,5743,16327,8625
Cyc8_131_194,10929,8379,9444,7112,13038,9286,23742,28822,12140,8799,17645,9675
Cyc8_136_199,5948,7868,6605,5743,7682,6302,10800,15420,6422,5688,8862,7211
