,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
Msn2_1_64,10846,8880,13622,16723,5079,12018,3988,19545,15629,17408,7028,9071
Msn2_6_69,2783,2704,3082,3530,891,4474,798,4884,3646,3618,1939,2464
Msn2_11_74,6186,4414,5388,6882,1871,4836,1686,9573,7529,6226,3974,4836
Msn2_16_79,8482,7076,6238,8253,3612,7767,2607,11418,7784,10291,4409,7351
Msn2_21_84,7160,7943,14799,18761,6997,20909,2952,16508,16553,20160,12201,16925
Msn2_26_89,8488,4065,15695,17715,6892,18709,3181,18277,18102,22973,11702,14451
Msn2_31_94,3597,3041,8261,8312,4154,8235,1923,9275,8394,9044,6346,7043
Msn2_36_99,7318,5304,11344,12906,7035,20937,3812,15091,13181,14542,9258,14606
Msn2_41_104,9498,13465,12763,16874,3400,11529,5037,18184,15836,19362,7400,9544
Msn2_46_109,5985,4727,8491,9582,5026,13109,3754,10174,10042,11372,7224,10379
Msn2_51_114,7203,7119,11136,12608,8565,18055,4330,11351,13295,15236,9310,11665
Msn2_56_119,13833,10571,16824,21103,5337,13744,6242,25947,17914,21481,8546,11711
Msn2_61_124,9858,6099,15840,17980,5009,16431,7410,18973,18799,21749,10070,13219
Msn2_66_129,7117,3465,11582,12316,7095,16491,5514,13424,11664,14540,9068,13873
Msn2_71_134,16834,9252,16220,19709,5509,12189,10576,23822,19194,21216,9437,12098
Msn2_76_139,7792,9305,14650,15466,7595,13350,8111,18645,14550,19783,9803,11552
Msn2_81_144,8143,10552,11932,14853,3736,13150,5591,15884,13171,16226,8763,10508
Msn2_86_149,9258,13606,13104,16953,4110,13170,6546,18694,14966,17172,7434,10599
Msn2_91_154,8060,9039,9784,13558,7480,13632,4335,13128,13435,15235,8570,11815
Msn2_96_159,4914,3824,5627,7644,3250,6231,2983,8181,7567,9926,4340,5838
Msn2_101_164,7135,4102,9597,12512,5882,16041,2962,12540,12133,14226,8217,13784
Msn2_106_169,6311,2585,8090,11710,2540,10890,2166,10619,10410,11345,4901,6556
Msn2_111_174,10902,6187,16541,16915,5102,13432,5047,19047,17193,20388,8463,10975
Msn2_116_179,11289,10612,18285,21602,7891,18455,8075,21943,21559,22340,10556,15008
Msn2_121_184,11947,8964,12526,15082,4043,10572,6847,19128,15425,15351,5606,8250
Msn2_126_189,3173,2519,2329,2190,1244,2241,1538,5753,3651,3095,1502,2258
Msn2_131_194,6486,4028,5535,5535,2227,4548,3278,10894,5694,6542,2901,3751
Msn2_136_199,6680,4964,4673,6146,2676,4761,4216,11765,6780,6587,2801,3861
Msn2_141_204,5827,5293,5397,4601,1570,4547,4008,11369,7064,6894,3388,5160
Msn2_146_209,15414,17737,12645,15710,5346,9993,9031,26370,14253,16954,6143,8744
Msn2_151_214,9732,7185,12475,17046,8684,20543,5830,17030,17621,21109,11440,17995
Msn2_156_219,8192,5732,13841,18368,7295,19681,5099,17782,17447,20052,11886,17013
Msn2_161_224,12445,5996,14868,17608,5925,11537,4196,20295,16366,18613,6685,10236
Msn2_166_229,9945,8863,13193,15311,3919,11149,4645,19818,13115,16995,6084,8806
Msn2_171_234,8626,4511,14025,16064,6586,16453,4172,15342,15391,17506,8506,11511
Msn2_176_239,8726,13029,14319,17922,7746,19327,4353,16853,16896,19650,10158,15528
Msn2_181_244,7934,6386,13900,16339,6837,15529,3823,12742,14899,15887,8740,13050
Msn2_186_249,9440,9069,13670,17095,6950,17544,5989,18608,17280,17998,7933,11296
Msn2_191_254,9478,6560,15299,20890,7196,20344,5262,17730,16518,21145,10812,16333
Msn2_196_259,7919,7239,12511,14445,7949,13593,4680,15622,15356,17025,8960,12409
Msn2_201_264,11818,9029,18148,22835,8050,17050,6679,24773,22198,23622,9845,14181
Msn2_206_269,13303,5718,8133,10418,2407,7281,4887,17332,7909,10404,3377,4760
Msn2_211_274,4629,5114,5419,6511,1586,3681,2611,11353,7406,7519,2177,3656
Msn2_216_279,7854,2554,7985,9313,2107,5576,2689,13457,7453,9419,3187,4991
Msn2_221_284,9034,5027,5431,6047,1863,4847,2612,10394,6668,6658,2177,4169
Msn2_226_289,6741,4828,5524,5827,2562,4340,2357,9503,6253,6571,2579,3451
Msn2_231_294,7862,7920,7408,9337,2213,6744,3484,14315,9703,9482,3748,5213
Msn2_236_299,10145,11138,7195,9624,3032,6517,3902,14617,10619,11481,4723,6772
Msn2_241_304,9529,5793,8724,8834,3548,7623,3789,13119,9781,10895,3994,5983
Msn2_246_309,15187,13389,20149,26668,8565,22580,6555,26817,22033,26158,11353,16324
