,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
Med15_1_64,18476,25118,25861,32037,48664,32253,21685,19817,16059,36869,31610,41766
Med15_6_69,6025,9170,8544,13067,20247,17716,4113,5978,4301,11263,11392,13640
Med15_11_74,5040,5643,5744,7595,16164,11980,3492,4245,3893,8585,10193,8127
Med15_16_79,10249,11105,16490,17510,26709,16555,7321,9796,9802,18276,13405,12312
Med15_21_84,11290,18697,17973,18296,28931,20933,14490,18354,14091,23937,15865,19430
Med15_26_89,8613,13681,8537,14613,15887,6141,12374,11834,7376,13817,9877,10967
Med15_31_94,10954,16582,13171,17364,18769,9494,12339,13837,6349,15399,8074,7645
Med15_36_99,3429,4254,4056,4001,9188,4744,3156,2989,2714,5604,6099,6754
Med15_41_104,18387,27667,19040,29758,31348,17638,18549,21759,11443,23293,13742,15322
Med15_46_109,6850,14056,13205,15972,28080,14483,9435,8439,6825,12898,11399,10039
Med15_51_114,6775,13278,6510,9191,8738,6783,6266,9712,3908,6764,4992,4292
Med15_56_119,7666,11641,6184,9381,9670,4456,7591,8153,2994,7810,4154,4928
Med15_61_124,5593,8956,6313,6064,9022,5180,6012,9003,3163,8541,3229,4498
Med15_66_129,12531,13243,13620,16350,16859,12563,11498,11796,6485,15604,7897,10147
Med15_71_134,10231,12982,14074,16000,20607,13380,10620,12268,6177,13958,7277,9268
Med15_76_139,12878,15986,11653,16948,18248,13856,8926,10711,8181,16105,9356,10802
Med15_81_144,5314,9068,7208,8818,12461,6787,5027,9251,2917,7746,7300,8208
Med15_86_149,7046,7275,8667,9990,12970,8617,6925,6992,5297,10127,3289,8952
Med15_91_154,7411,14680,11994,16472,17820,9593,9053,9397,6556,12404,8168,7316
Med15_96_159,2903,2955,2272,3300,5784,2679,3702,3090,2094,3504,2975,5186
Med15_101_164,1924,3329,2780,2535,5119,1523,1238,3052,951,3086,1496,2078
Med15_106_169,2651,2099,1066,3071,4308,2604,2463,1781,1440,2505,2704,2256
Med15_111_174,6505,10345,11270,13133,18032,13034,9582,11393,9878,17750,14271,11623
Med15_116_179,492,2019,1301,2126,940,1144,590,844,332,1597,467,595
Med15_121_184,1953,3667,3752,4086,5665,3657,2231,2724,1391,3081,3880,775
Med15_126_189,5508,10276,5450,10741,11651,9008,6810,8748,4127,13954,6194,6724
Med15_131_194,4869,7541,3715,6522,12346,5037,3818,5810,4317,7834,2236,4839
Med15_136_199,13652,21195,21932,30986,39168,27638,14581,14043,17517,34883,26481,26686
Med15_141_204,12651,13885,12699,15648,23614,12537,9068,12580,9011,15235,11640,10936
Med15_146_209,3224,6171,4299,6070,8130,6359,4416,4542,3227,4897,4729,7872
Med15_151_214,7305,9307,8075,8974,12360,7915,5113,6789,4491,7891,5741,6593
Med15_156_219,16239,22253,18667,24525,34436,23578,13227,15451,9595,25323,15892,14272
Med15_161_224,7459,12246,9514,10020,16597,10995,5810,9045,6123,11056,6932,8678
Med15_166_229,5241,7659,5641,7400,10960,7857,4455,5401,3764,7898,5778,8009
Med15_171_234,8298,13381,11133,14949,18969,11925,11488,9193,5782,15982,8377,7166
Med15_176_239,12793,20840,17908,21496,32821,18158,18155,18135,14439,29247,16183,20425
Med15_181_244,11425,19970,17882,23204,27390,16851,14295,15714,10163,23871,15649,15770
Med15_186_249,11721,22473,18670,20968,39200,25240,16614,17435,14036,22332,21828,23683
Med15_191_254,14331,27451,21388,29001,48797,37520,17540,19591,18724,35742,34972,40459
Med15_196_259,6387,9337,7634,7840,19909,15308,6095,5689,5232,11068,16038,12729
Med15_201_264,8290,12003,13168,19203,23874,13746,11082,9961,7104,12778,15986,14308
Med15_206_269,3409,4411,2041,2875,5104,4677,1998,3703,1194,3520,2143,2792
Med15_211_274,5356,10648,7381,9334,10148,7337,8235,8143,3783,5608,5083,5837
Med15_216_279,9574,15153,15969,20002,25806,12801,9695,13238,10121,19700,19213,16538
Med15_221_284,14353,20816,18647,20067,31693,19411,12390,19215,13595,27948,16185,19966
Med15_226_289,9715,11633,8165,13877,28200,15378,6765,6494,4933,10438,11613,14864
Med15_231_294,7641,14067,15993,14690,20181,15473,7328,9232,9622,14097,11592,9521
Med15_236_299,5316,8427,5957,7328,22924,11979,7786,10548,3924,10499,13905,12238
Med15_241_304,7436,10948,11842,19557,26963,17444,7660,11496,8405,15756,17923,13911
Med15_246_309,7183,10236,11889,18337,25714,14236,6292,10287,7768,19945,15348,16608
Med15_251_314,4487,7434,6004,9547,16856,10425,3751,5819,4524,9473,14363,10275
Med15_256_319,2537,4337,3102,4779,7972,4908,2086,3093,1994,3658,2469,4846
Med15_261_324,2883,4796,3049,5361,8277,5331,1647,2268,2035,2859,3263,1929
Med15_266_329,6413,7147,8491,7656,9291,8930,5686,5230,3505,5567,4697,3869
Med15_271_334,8799,11910,8454,11592,9568,5394,9185,8664,4473,7404,4369,5084
Med15_276_339,3813,5746,3001,4137,3555,1962,4232,7008,1984,3904,2014,2207
Med15_281_344,4809,8060,5904,3741,6287,3835,4700,5796,3084,5782,2523,4673
Med15_286_349,2617,4295,2733,2407,4455,2801,2272,3341,1497,2512,2310,1815
Med15_291_354,3013,5096,3373,5554,5311,3971,2259,4562,2409,2893,2785,3252
Med15_296_359,3371,5320,4606,7679,6808,4612,3458,4677,2340,7008,3521,3102
Med15_301_364,5796,7489,5267,8547,8789,5652,7301,7997,5204,6717,5666,3304
Med15_306_369,2888,5152,3239,4376,6234,2920,3611,4938,2449,5374,2612,2996
Med15_311_374,3824,5766,3583,4304,3739,1869,4954,6132,1695,5614,2609,1591
Med15_316_379,1175,3108,1547,2485,3560,2442,2193,1122,1093,1153,1372,1865
Med15_321_384,2908,2905,2346,3170,4670,2747,2249,1618,2200,4141,2843,1870
Med15_326_389,3833,10502,6269,7842,8261,7128,4870,7377,3030,7725,5756,4667
Med15_331_394,2480,3615,4722,6038,6060,3554,2049,3582,1603,3561,5140,7108
Med15_336_399,3627,5763,5591,6437,12637,8970,2249,9482,4248,7865,9268,7652
