,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
Cyc8_1_64,8906,14347,19400,237,1734,6943,20325,15635,3122,7677,9473,5370
Cyc8_6_69,6167,5556,10925,79,2979,5204,9188,5457,1705,4189,7689,4152
Cyc8_11_74,19055,23421,55883,473,6353,22393,53474,28812,9275,34421,20777,21030
Cyc8_16_79,8845,7617,9869,237,3804,11983,16266,9351,1864,14831,15492,12373
Cyc8_21_84,15095,17511,26280,218,3816,13863,35345,15534,4049,12373,11126,11512
Cyc8_26_89,26679,28109,65333,641,11770,46945,47475,28006,12185,45311,48109,35356
Cyc8_31_94,8304,7523,13195,296,3346,13373,7034,7156,2105,8239,15616,11359
Cyc8_36_99,3590,4933,13550,133,2628,12371,10370,4542,3606,10220,7926,8516
Cyc8_41_104,16172,16860,40535,933,9367,38132,37996,17742,8864,38722,60139,49937
Cyc8_46_109,9249,12261,19995,383,5566,19750,18599,11897,3898,18711,30638,18879
Cyc8_51_114,13162,12423,27306,428,7464,44685,28367,13592,5351,24343,44111,25897
Cyc8_56_119,11406,9190,15114,444,4736,22303,14023,8800,2741,13404,24778,18299
Cyc8_61_124,2763,4168,4400,103,1476,11669,1825,3686,1554,2651,6117,4164
Cyc8_66_129,8761,6758,18129,421,4323,20825,14008,7043,2231,13041,19364,11573
Cyc8_71_134,18471,19777,31809,1075,11961,63693,42585,19795,7991,31029,72458,45045
Cyc8_76_139,8492,13738,19898,395,6948,33766,19589,11105,7327,18968,55743,27121
Cyc8_81_144,17325,17721,34577,868,14361,59345,39781,23402,10348,43711,59842,41393
Cyc8_86_149,15320,18235,32812,846,8786,46309,27710,15612,9199,28034,54489,37347
Cyc8_91_154,16668,25543,45598,890,12130,60006,39279,28586,11275,42799,70366,52623
Cyc8_96_159,5990,9995,18176,358,3972,25973,19791,9931,4375,11922,25979,13314
Cyc8_101_164,6323,8202,12096,317,4051,17991,13415,8888,5014,9303,18425,14694
Cyc8_106_169,9155,12336,16120,197,3952,21354,19775,12687,5625,11263,23860,17007
Cyc8_111_174,9707,10759,17756,274,5880,28689,19407,15276,3428,12954,23405,15165
Cyc8_116_179,16167,19185,26894,381,8903,33423,19386,14755,5273,15423,33963,19695
Cyc8_121_184,22035,22107,35708,923,11777,58204,48599,27502,11119,31529,59805,45918
Cyc8_126_189,10272,12749,20630,763,8019,29453,25238,18085,4913,21448,46341,26867
Cyc8_131_194,12947,15367,30750,628,7323,36316,28424,14020,7995,23811,45264,23516
Cyc8_136_199,7442,10459,20238,254,5207,19015,16787,9502,2938,11276,15669,13385
Cyc8_141_204,14637,16217,18044,514,4639,28240,19845,13614,3969,15492,32522,18648
Cyc8_146_209,5445,10380,14556,477,4079,23699,18310,10434,3484,10689,26747,17798
Cyc8_151_214,4961,5491,13742,272,3557,13097,9290,5616,3932,8812,12576,7432
Cyc8_156_219,8744,8660,14966,228,4445,22916,15272,7643,2486,12814,22242,15248
Cyc8_161_224,12907,15177,14775,280,5855,25164,15076,8297,5668,16485,25844,18860
Cyc8_166_229,5238,5642,16861,244,4112,17565,13548,8534,2598,7158,18134,7536
Cyc8_171_234,9898,14520,23055,439,6083,27258,18785,14186,5427,14577,36896,19783
Cyc8_176_239,7037,11205,20456,374,5342,26867,20782,9420,3728,11572,29769,17072
Cyc8_181_244,5372,7036,13549,330,3913,15698,15422,8434,2431,10125,16356,11864
Cyc8_186_249,9203,12189,14568,636,7446,29800,19558,14902,6384,23559,51944,22809
Cyc8_191_254,17435,20714,20014,699,11527,56013,32758,19814,6028,29836,60244,38613
Cyc8_196_259,9714,12809,19760,478,6216,32396,20137,8767,4881,16839,36896,18566
Cyc8_201_264,8337,10461,20475,349,6064,25580,11045,7594,4603,13694,26985,20228
Cyc8_206_269,8070,12197,20639,287,4923,20970,10422,6447,3419,9293,22171,11796
Cyc8_211_274,5258,9935,14609,375,5203,22272,10971,8657,2144,12086,21387,10260
Cyc8_216_279,3738,3356,12715,202,2368,9698,6559,6182,1568,6457,12571,6137
Cyc8_221_284,5201,7118,16091,332,5966,19911,10719,7671,4131,14469,24135,18312
