,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
Med15_1_64,29707,28036,23673,42884,17184,30291,22768,30799,35908,39919,29274,18630
Med15_6_69,13929,12274,5169,17452,8182,12692,8269,13655,18124,18954,14194,11449
Med15_11_74,10911,8043,9874,13969,4991,9766,5049,9311,11171,12548,9729,5656
Med15_16_79,17531,14206,21399,21760,5527,11423,11580,16636,18672,20267,9864,8333
Med15_21_84,21870,18522,17639,27679,9797,13173,19094,24218,20007,31047,12273,10642
Med15_26_89,25297,19792,9895,18285,5092,7499,20696,24280,15556,13818,7189,6110
Med15_31_94,21190,18239,8843,12467,5983,6083,15515,21486,12584,12469,6852,7193
Med15_36_99,7535,7629,7166,8000,2888,3919,4126,5445,5035,5765,4955,4216
Med15_41_104,29588,29717,11624,21551,7916,10342,28397,31439,22009,29577,16130,10498
Med15_46_109,20875,22254,12232,24036,9109,14694,16055,20697,22523,21926,16318,10515
Med15_51_114,15093,13077,8586,8145,3031,4269,10121,13946,7111,10966,5712,3011
Med15_56_119,12481,10382,3063,7997,2831,5682,8743,12481,6458,7321,6753,2969
Med15_61_124,12026,10823,4495,6724,2690,4415,9948,11685,6735,9701,5391,2777
Med15_66_129,20472,16223,8213,16079,4741,6714,13929,16844,13314,18404,7970,5582
Med15_71_134,21512,20192,6608,17945,6186,10362,14119,21808,13966,15679,10155,12635
Med15_76_139,18809,18280,8735,16550,5883,6626,16444,19297,15469,17576,9622,8602
Med15_81_144,11989,11548,8004,11272,4664,5264,9786,9981,6446,9271,6081,5286
Med15_86_149,13025,12596,8667,14150,4619,8201,7749,11620,8465,11315,6579,5358
Med15_91_154,17175,13712,8269,14753,6252,8941,13482,17619,14704,13729,11498,6826
Med15_96_159,6542,5904,2495,4252,1675,2109,3924,6321,5512,3877,4694,2945
Med15_101_164,4606,5130,1849,5759,828,2406,2422,4231,3621,4618,3201,2861
Med15_106_169,6149,5298,2783,3831,1816,4152,4927,4158,4095,3754,3948,4675
Med15_111_174,13925,11578,13370,16520,6443,8728,11639,16413,13771,15368,9387,5921
Med15_116_179,3463,2027,201,1700,1493,1506,942,1880,2582,2573,1089,1330
Med15_121_184,6332,5862,4119,4957,1677,3600,3845,5355,3939,6707,4701,3642
Med15_126_189,14502,13029,9914,12125,5351,7708,12729,16038,12159,13142,8115,7047
Med15_131_194,11702,11512,5720,8655,2457,5994,13650,14011,8183,9932,5831,4154
Med15_136_199,30529,27293,22819,32674,14267,22389,22006,27827,34622,35448,25629,18742
Med15_141_204,15672,16487,11561,14548,5980,10094,10425,17057,15027,18105,11301,6722
Med15_146_209,7800,7530,4651,6484,4413,9179,5308,7643,5640,7688,7481,6881
Med15_151_214,16929,16210,7446,12795,4862,6090,12077,16638,9979,9827,7644,7338
Med15_156_219,21601,21829,12841,26538,8402,12627,23551,25091,20771,23975,13391,11330
Med15_161_224,12347,14339,8539,12054,6355,9036,11965,14428,10477,14388,7793,5358
Med15_166_229,13615,13930,5395,10339,5769,6930,8998,14536,10589,9856,7852,5993
Med15_171_234,20557,16518,11967,21004,6797,11478,18157,22265,15237,20286,11230,7976
Med15_176_239,25343,23558,11029,29761,11593,15998,21407,24785,23618,26671,14691,11933
Med15_181_244,19265,17959,18923,21786,7311,10137,12682,19745,17232,20306,10321,9796
Med15_186_249,15661,15652,10661,18520,9623,12020,13166,16677,20406,21981,15635,12196
Med15_191_254,25919,29086,18346,37302,15038,26248,22591,31256,33693,42260,26141,19293
Med15_196_259,9794,9534,10792,13847,6632,8166,10314,11060,12116,20724,12466,9869
Med15_201_264,12979,13556,10311,19042,8935,10716,13090,15721,13421,16562,8671,9772
Med15_206_269,6291,6310,2277,3879,2650,3238,3436,4984,4054,4093,3750,2734
Med15_211_274,10324,10768,7030,8902,2309,4886,10859,13395,7538,7360,5235,3717
Med15_216_279,18269,18188,12877,24379,8960,11575,14246,21920,22219,22548,12123,14387
Med15_221_284,20542,17510,15246,21786,7874,11327,14963,19217,17842,19740,12083,7285
Med15_226_289,11919,10674,10346,16800,10251,18393,10525,15437,17996,19976,17710,14698
Med15_231_294,18332,13685,11747,16018,4688,11515,14709,17099,13636,15310,10507,9767
Med15_236_299,13021,11541,11755,16561,7573,11260,7107,13830,12236,13280,11421,7006
Med15_241_304,16340,14756,15096,20293,8744,14962,15808,16568,18289,17810,11710,9549
Med15_246_309,13390,12956,12248,19145,7627,13992,13020,15981,18581,22023,15084,12733
Med15_251_314,12264,11138,10806,15491,8011,11909,13005,16058,21086,17355,13640,9657
Med15_256_319,5558,6081,3525,4068,2538,2947,5187,6096,3847,5912,5914,2656
Med15_261_324,6893,6773,5998,4737,1814,4238,5485,7359,5364,6318,5392,4636
Med15_266_329,13867,13639,5032,10441,3254,7457,10330,13045,9330,8425,6802,4509
Med15_271_334,14248,16730,3336,10167,1953,3903,11044,17095,6652,9502,4642,2351
Med15_276_339,8556,11502,3038,4096,1558,1306,7021,7824,5801,4759,2174,2282
Med15_281_344,9400,6987,2838,6679,1763,3291,8773,8468,4812,7046,2465,2857
Med15_286_349,3487,4615,1754,1903,716,2551,3434,4252,4290,3008,1866,1915
Med15_291_354,8847,8462,5779,5722,2927,4275,5126,7050,5001,8110,4350,1479
Med15_296_359,7707,6812,3878,7766,2608,4587,7253,6781,4222,5246,3496,1768
Med15_301_364,9034,8948,5374,10013,2362,2050,6795,9975,8327,8612,4924,2780
Med15_306_369,4562,5100,4668,4038,1911,1956,5102,6252,5004,5397,2515,2947
Med15_311_374,10049,9162,3411,7525,2559,4175,9413,10977,6631,8510,4690,2349
Med15_316_379,5827,5203,2258,4259,1456,1940,4331,5943,3294,3063,2646,2249
Med15_321_384,6552,5192,5670,4904,1822,2989,2712,6466,4165,3400,2690,1455
Med15_326_389,10446,10365,4236,10117,3685,5789,6142,8991,7101,7910,5742,2229
Med15_331_394,4506,4226,3033,7106,3213,4705,3922,5919,6518,10966,7682,2353
Med15_336_399,10473,7834,5070,12726,7820,8059,8620,9645,11955,13575,9706,8690
Med15_341_404,22937,23977,16589,25969,8631,11953,19089,25905,18442,30228,17876,12730
Med15_346_409,18375,15900,9970,19616,5940,9036,15455,17571,18134,17801,12779,7468
Med15_351_414,17515,17884,16580,21909,11062,17847,13515,17656,20046,19391,17822,11181
Med15_356_419,13637,15064,11941,11895,4180,7538,10956,12992,9034,11365,4944,3704
Med15_361_424,16684,14787,14776,19620,8011,10823,13594,20270,20284,28644,14551,8600
Med15_366_429,17640,18240,13638,24729,9752,16357,16365,19430,22776,26897,16724,16336
Med15_371_434,23507,23643,19916,28497,15593,23841,14960,20405,25674,27094,24910,14596
Med15_376_439,6319,7790,3355,7590,2816,5138,7787,8369,6289,8412,7126,4481
Med15_381_444,22450,17559,14295,22425,7523,13307,17546,21764,24025,26493,14666,9471
Med15_386_449,18384,14554,11556,22576,10913,11049,17360,15841,17807,20573,16259,9126
Med15_391_454,19025,19564,17392,24591,12888,21279,14883,19662,23751,27025,21249,18862
Med15_396_459,19109,21660,23572,24500,10994,20863,17210,23208,18030,28513,14933,13700
Med15_401_464,16987,13818,12397,20435,5919,11481,12756,20700,16583,20474,10172,8258
Med15_406_469,19871,17791,14989,16157,4929,9020,14102,20911,12832,17528,8313,4855
Med15_411_474,2813,3674,1297,4085,1995,2799,3472,5411,3452,2424,4202,4598
Med15_416_479,21462,19256,16082,26642,9927,18759,15797,23079,24665,25264,14660,9294
