,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
Msn2_1_64,18978,14113,14659,24226,17862,23354,21225,21088,20084,15992,11769,18705
Msn2_6_69,15425,17206,11607,19744,13671,21001,17017,19627,16310,12563,9777,13281
Msn2_11_74,12928,10618,11367,17376,13997,21893,16943,17387,17409,11650,9597,13728
Msn2_16_79,21596,20002,15489,25805,17475,29242,25215,22854,24363,17429,11557,20016
Msn2_21_84,18953,14146,13208,20792,14334,25044,20229,22235,21937,16109,10864,18624
Msn2_26_89,16391,11978,15644,24894,17378,25277,22615,21805,21624,16248,12657,18183
Msn2_31_94,11958,7022,9702,14948,11462,17232,14309,12908,12585,8189,6938,11527
Msn2_36_99,12353,11236,9688,15883,11129,16221,13864,13819,15178,11086,7107,12663
Msn2_41_104,16749,18111,14067,24965,16872,26518,21653,20383,21186,16554,10332,19666
Msn2_46_109,12467,12204,12654,20154,13744,23185,16430,17192,19090,13608,10015,15308
Msn2_51_114,10975,12145,12059,19089,14204,19060,15665,16911,16413,12739,8714,14979
Msn2_56_119,17754,15810,14022,24990,16004,26625,19502,21195,19568,15772,9871,17364
Msn2_61_124,14027,11608,9685,15959,11798,14838,15722,14555,14924,10390,7657,12082
Msn2_66_129,12695,14162,10731,17988,11169,19402,14871,14516,16450,10844,7184,12798
Msn2_71_134,18231,16186,17244,27292,19390,30378,25930,23175,24345,18809,13115,21887
Msn2_76_139,14717,10668,15183,25162,16601,26618,20196,19162,22842,16986,11561,18608
Msn2_81_144,20263,15519,14112,26973,16265,24780,20868,21169,21883,15773,12081,17227
Msn2_86_149,16838,17020,13385,24042,17365,26383,20702,22469,22492,16259,10600,16935
Msn2_91_154,13415,8614,11593,19344,14182,23731,17441,16225,18758,13515,9452,15747
Msn2_96_159,13139,10048,11044,17718,11271,18074,16707,14175,16638,11382,8240,12792
Msn2_101_164,14562,12510,11597,18195,13310,21340,14712,15780,15013,12364,8325,15016
Msn2_106_169,8628,9181,9696,15759,11030,16818,13087,13468,13346,10211,6355,10904
Msn2_111_174,18442,9579,13515,20768,16672,21745,21260,19214,19320,14166,9993,15108
Msn2_116_179,15216,27442,16221,25249,18814,25757,21339,22778,22812,17043,12129,17842
Msn2_121_184,18790,10083,13154,23539,15196,24727,21394,18713,21037,14589,8776,16587
Msn2_126_189,4153,3781,5846,8796,5854,10125,9731,7731,7549,6322,4074,7698
Msn2_131_194,10035,6556,8782,14500,10581,13771,12577,12278,13162,9541,6234,12260
Msn2_136_199,14514,11869,11635,17340,13329,19063,15752,14086,15933,11537,8364,16417
