,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
ABF2_46_109,2428,3586,3053,4971,3501,1456,5279,4320,3713,4699,2440,3500
ABF2_118_181,4337,5146,5201,6058,9063,7027,5780,6091,6859,6933,8490,9162
ABF2_48_111,3371,3459,3560,4039,1853,2948,6145,4826,5133,6210,3622,4370
ABF2_117_180,3729,3572,4233,4579,6508,3056,6827,6715,5326,6842,5620,5274
ACA1_381_444,1293,891,979,1082,660,1307,1129,816,856,1476,677,989
ACA1_383_446,1429,1104,504,2045,1006,1613,1423,899,795,1005,725,1599
ACA1_382_445,942,910,523,358,1100,751,823,725,933,854,981,1246
ACE2_601_664,5343,8163,9659,12007,7885,6532,9157,9649,8997,12493,10091,10641
ADR1_100_163,5209,5446,3924,4723,2281,3636,6825,6352,5964,7607,3403,4348
AFT2_42_105,6909,9990,9503,8135,10529,11727,10740,10588,11086,9990,12645,17693
AFT2_85_148,9773,11604,12938,12122,20690,15002,13313,13144,14913,16369,19215,25447
ARG80_79_142,3361,5740,3495,4880,6791,7148,7954,7487,6116,7145,8369,11916
ARG80_76_139,6992,9521,7301,8489,11888,10608,11671,10642,12304,10225,9908,13938
ARG80_88_151,7104,8377,5985,6832,9044,8388,9855,8931,6876,8020,10599,13203
ARR1_223_286,7412,10862,9432,9537,9956,12489,9789,9164,9855,9140,12336,17621
ARR1_15_78,3911,4385,4471,4467,4493,4537,4792,4902,4967,5917,7285,6707
ASG1_7_70,4434,5130,1280,1879,1804,2712,6497,4104,2075,2804,2328,2329
ASH1_488_551,4310,6201,6187,5425,7169,7879,7936,9037,6531,8516,7647,10536
AZF1_572_635,10511,13020,12613,11576,8217,7573,19720,15928,10610,13471,7976,8563
AZF1_600_663,3491,3841,3434,4507,3662,5975,4868,4792,5284,5480,6130,6179
AZF1_628_691,4616,5373,3940,5884,5662,2894,7001,5715,6071,6467,4339,3549
AZF1_658_721,1811,1834,370,1412,1299,849,2341,2727,2012,2456,1134,1636
AZF1_598_661,4633,4223,5051,7692,6776,5836,6237,5773,6610,7946,7895,9683
AZF1_638_701,3919,3449,4149,5391,3332,3282,4106,4518,4334,4597,2650,3024
BAS1_160_223,3729,3485,3043,4745,3641,3293,5156,4400,4295,4930,5318,7290
BAS1_106_169,4084,4899,4720,7516,8265,5882,7125,6530,7057,7556,6559,7676
BAS1_44_107,9663,12000,10685,13180,12378,11375,13491,13215,14024,16288,15228,14299
BAS1_107_170,2950,4720,6786,9087,4736,4257,8287,5726,6988,8514,7258,9410
BAS1_131_194,4985,5330,5500,7026,9606,8047,7281,8411,10236,10574,11476,13057
CAD1_36_99,2849,2945,3325,3794,585,1021,2713,3355,2120,2733,2105,1493
CAD1_346_409,4698,5525,3014,7352,9412,6344,6095,7316,5874,6411,9554,9490
CAD1_42_105,1454,2459,2742,3046,1899,2959,3124,2664,3872,3221,2951,2911
CAD1_40_103,3109,3686,3111,2295,2294,1947,3818,3050,3172,3684,1399,2122
CBF1_215_278,5741,8152,3777,6226,6013,3073,10546,9769,7580,8334,4941,5242
CBF1_220_283,3621,5566,4719,6719,3383,4412,6975,5925,6509,6580,6224,6448
CBF1_216_279,8304,6662,8198,7316,6917,5090,8955,9509,8418,9218,5369,6670
CIN5_232_295,3065,2828,1629,1688,1632,1630,4072,2334,2774,3915,2990,1626
CMR3_251_314,3320,4672,4167,3575,4867,2649,5132,5098,5377,4086,3320,5420
COM2_380_443,3633,3413,1577,2085,2572,2190,5529,5512,2532,3008,1813,2269
CRZ1_548_611,3307,4304,3498,3207,5856,3577,3898,4082,4407,5044,4936,4636
CRZ1_576_639,7284,8412,4669,6535,3126,4202,9336,9148,6618,8375,4651,5690
CRZ1_562_625,3420,3642,3362,6639,4809,3251,4775,4894,4696,5169,4086,5176
CST6_422_485,1807,2039,1037,1353,2604,2412,2299,2216,2152,2409,2776,2450
CST6_424_487,1247,1023,705,541,1198,1169,1788,2107,1137,1500,1670,1924
CST6_423_486,1917,1111,360,1754,2792,2308,2409,2738,1659,2245,2417,3147
CTH1_186_249,1297,2136,1173,2015,3826,2639,3289,2845,3136,2877,3043,4012
CTH1_224_287,3651,4870,4267,4126,5659,5055,4905,4218,4664,6158,5368,7570
CTH1_187_250,1827,1573,2053,2051,1460,1581,2225,1486,1938,2713,1876,2347
